TABLE,COLUMN
/MRSS/D_DEM_ADM,CLIENT
/MRSS/D_DEM_ADM,GUID
/MRSS/D_DEM_ADM,PARENT
/MRSS/D_DEM_ADM,HEADER
/MRSS/D_DEM_ADM,DEM_TYPE_I
/MRSS/D_DEM_ADM,ID
/MRSS/D_DEM_ADM,SUBID
/MRSS/D_DEM_ADM,DESCRIPTION
/MRSS/D_DEM_ADM,DISPO_FLG
/MRSS/D_DEM_ADM,CAPA_FLG
/MRSS/D_DEM_ADM,STAT_COMPL
/MRSS/D_DEM_ADM,STAT_COMPL_FINAL
/MRSS/D_DEM_ADM,IS_COPY_FROM
/MRSS/D_DEM_ADM,IS_SPLIT_FROM
/MRSS/D_DEM_ADM,ORIG_ITEM_TYPE
/MRSS/D_DEM_ADM,HAS_SUCCESSOR
/MRSS/D_DEM_ADM,DEMAND_ORIGIN
/MRSS/D_DEM_ADM,WORKCENTER_ID
/MRSS/D_DEM_ADM,WORKCENTER_TYPE
/MRSS/D_DEM_ADM,WORKCENTER_PLANT
/MRSS/D_DEM_ADM,WORKCENTER_GUID
/MRSS/D_DEM_ADM,ORGUNIT_GUID
/MRSS/D_DEM_ADM,CREATED_BY
/MRSS/D_DEM_ADM,CREATED_AT
/MRSS/D_DEM_ADM,CHANGED_BY
/MRSS/D_DEM_ADM,CHANGED_AT
/MRSS/D_DEM_ADM,LOGICAL_ND_GUID
/MRSS/D_DEM_DATA,MANDT
/MRSS/D_DEM_DATA,GUID
/MRSS/D_DEM_DATA,DEMAND_KEY
/MRSS/D_DEM_DATA,BEG_TSTMP
/MRSS/D_DEM_DATA,END_TSTMP
/MRSS/D_DEM_DATA,DURATION
/MRSS/D_DEM_DATA,DESCRIPTION
/MRSS/D_DEM_DATA,CREATED_BY
/MRSS/D_DEM_DATA,CREATED_AWTYP
/MRSS/D_DEM_DATA,CREATED_LOGSYS
/MRSS/D_DEM_DATA,CREATED
/MRSS/D_DEM_DATA,CHANGED_BY
/MRSS/D_DEM_DATA,CHANGED_AWTYP
/MRSS/D_DEM_DATA,CHANGED_LOGSYS
/MRSS/D_DEM_DATA,CHANGED
/MRSS/D_DEM_H,CLIENT
/MRSS/D_DEM_H,GUID
/MRSS/D_DEM_H,HEADER
/MRSS/D_DEM_H,PARENT
/MRSS/D_DEM_H,DEM_TYPE
/MRSS/D_DEM_H,ID
/MRSS/D_DEM_H,DESCRIPTION
/MRSS/D_DEM_H,BASIC_START
/MRSS/D_DEM_H,BASIC_END
/MRSS/D_DEM_H,SCHED_START
/MRSS/D_DEM_H,SCHED_END
/MRSS/D_DEM_H,ACTUAL_START
/MRSS/D_DEM_H,ACTUAL_END
/MRSS/D_DEM_H,PLVAR
/MRSS/D_DEM_H,OTYPE
/MRSS/D_DEM_H,OBJID
/MRSS/D_DEM_H,STAT_ERR
/MRSS/D_DEM_H,STAT_COMPL
/MRSS/D_DEM_H,PROBABILITY
/MRSS/D_DEM_H,ORIG_ORDER_TYPE
/MRSS/D_DEM_H,PLANT
/MRSS/D_DEM_H,ACTIVITY_TYPE
/MRSS/D_DEM_H,CREATED_BY
/MRSS/D_DEM_H,CREATED_AT
/MRSS/D_DEM_H,CHANGED_BY
/MRSS/D_DEM_H,CHANGED_AT
/MRSS/D_DEM_H,WORKCENTER_ID
/MRSS/D_DEM_H,WORKCENTER_TYPE
/MRSS/D_DEM_H,WORKCENTER_PLANT
/MRSS/D_DEM_H,SCHEDULING_TYPE
/MRSS/D_DEM_H,PLANNING_STATUS
/MRSS/D_DEM_INFO,CLIENT
/MRSS/D_DEM_INFO,GUID
/MRSS/D_DEM_INFO,PARTNER_NO
/MRSS/D_DEM_INFO,PRODUCT
/MRSS/D_DEM_INFO,KUNNR
/MRSS/D_DEM_INFO,PROBABILITY
/MRSS/D_DEM_INFO,SUPERVISOR
/MRSS/D_DEM_INFO,SUPERVISOR_NO
/MRSS/D_DEM_INFO,FOUND_RESOURCES
/MRSS/D_DEM_INFO,AUTOMATIC_ASGN
/MRSS/D_DEM_INFO,SCHED_INDICATOR
/MRSS/D_DEM_INFO,SALES_ORG
/MRSS/D_DEM_INFO,REQUESTER_EMAIL
/MRSS/D_DEM_INFO,REQUESTER_UNAME
/MRSS/D_DEM_INFO,REQUESTER_FNAME
/MRSS/D_DEM_INFO,REQUESTER_TLNUM
/MRSS/D_DEM_INFO,DURATN_SRC
/MRSS/D_DEM_INFO,DURATN_SRC_UNIT
/MRSS/D_DEM_INFO,TIME_CALC_CAPA
/MRSS/D_DEM_INFO,STATUS_GRP_ID
/MRSS/D_DEM_INFO,REF_GUID_H
/MRSS/D_DEM_INFO,REF_GUID_I
/MRSS/D_DEM_INFO,REF_EXT_ID
/MRSS/D_DEM_INFO,ACTIVITY_TYPE
/MRSS/D_DEM_INFO,DUMMY
/MRSS/D_DEM_INFO,ZZKTEXT
/MRSS/D_DEM_INFO,ZZTPLNR
/MRSS/D_DEM_INFO,ZZEQUNR
/MRSS/D_DEM_INFO,ZZCONDITION
/MRSS/D_DEM_INFO,ZZGSTRP
/MRSS/D_DEM_INFO,ZZGLTRP
/MRSS/D_DEM_INFO,ZZGSTRS
/MRSS/D_DEM_INFO,ZZGLTRS
/MRSS/D_DEM_INFO,ZZSTTXT
/MRSS/D_DEM_INFO,ZZASTTX
/MRSS/D_DEM_INFO,ZZPM_SETTLTYPE
/MRSS/D_DEM_INFO,ZZ_RESP_PER
/MRSS/D_DEM_INFO,ZZ_INSPECT_PER
/MRSS/D_DEM_INFO,ZZ_CREATED_BY
/MRSS/D_DEM_INFO,ZZERDAT
/MRSS/D_DEM_INFO,ZZWERKS
/MRSS/D_DEM_INFO,ZZILART
/MRSS/D_DEM_INFO,ZZREVNR
/MRSS/D_DEM_INFO,ZZKOSTV
/MRSS/D_DEM_INFO,ZZSTEUS
/MRSS/D_DEM_INFO,ZZARBEI
/MRSS/D_DEM_INFO,ZZARBEH
/MRSS/D_DEM_INFO,ZZISDD
/MRSS/D_DEM_INFO,ZZISDZ
/MRSS/D_DEM_INFO,ZZIEDD
/MRSS/D_DEM_INFO,ZZIEDZ
/MRSS/D_DEM_INFO,ZZBANFN
/MRSS/D_DEM_INFO,ZZBNFPO
/MRSS/D_DEM_INFO,ZZLIFNR
/MRSS/D_DEM_INFO,ZZLARNT
/MRSS/D_DEM_INFO,ZZMATKL
/MRSS/D_DEM_INFO,ZZSWERK
/MRSS/D_DEM_INFO,ZZRUECK
/MRSS/D_DEM_INFO,ZZISMNW
/MRSS/D_DEM_INFO,ZZISMNE
/MRSS/D_DEM_INFO,ZZ_TRESP_PER
/MRSS/D_DEM_INFO,ZZ_TRESPONSIBLE
/MRSS/D_DEM_INFO,ZZ_PRESP_PER
/MRSS/D_DEM_INFO,ZZ_PRESPONSIBLE
/MRSS/D_DEM_INFO,ZZKUNUM
/MRSS/D_DEM_INFO,ZZNAME1
/MRSS/D_DEM_INFO,ZZINGPR
/MRSS/D_DEM_INFO,ZZSTTXT_OPER
/MRSS/D_DEM_INFO,ZZASTTX_OPER
/MRSS/D_DEM_INFO,ZZ_X1
/MRSS/D_DEM_INFO,ZZ_X2
/MRSS/D_DEM_INFO,ZZ_X3
/MRSS/D_DEM_INFO,ZZ_X4
/MRSS/D_DEM_INFO,ZZ_X6
/MRSS/D_DEM_INFO,ZZ_YM
/MRSS/D_DEM_INFO,ZZ_USR02
/MRSS/D_DEM_INFO,ZZBEBER
/MRSS/D_DEM_INFO,ZZSTORT
/MRSS/D_DEM_INFO,ZZ_TPLANNER
/MRSS/D_DEM_INFO,ZZ_RPL_PERS_MIN
/MRSS/D_DEM_INFO,ZZ_RPL_PERS_MAX
/MRSS/D_DEM_INFO,ZZ_SPLT_MIN
/MRSS/D_DEM_INFO,ZZ_LFNAME
/MRSS/D_DEM_INFO,ZZ_WLOC
/MRSS/D_DEM_INFO,RESOURCE_KEY
/MRSS/D_DEM_INFO,APPT_EARL_START
/MRSS/D_DEM_INFO,APPT_LAT_START
/MRSS/D_DEM_INFO,APPT_EARL_END
/MRSS/D_DEM_INFO,APPT_LAT_END
/MRSS/D_DEM_PLR,CLIENT
/MRSS/D_DEM_PLR,GUID
/MRSS/D_DEM_PLR,PLVAR
/MRSS/D_DEM_PLR,OTYPE
/MRSS/D_DEM_PLR,OBJID
/MRSS/D_DEM_PLR,VAL_FROM
/MRSS/D_DEM_PLR,VAL_TO
/MRSS/D_DEM_PLR,PLAN_FROM
/MRSS/D_DEM_PLR,PLAN_TO
/MRSS/D_DEM_PLR,EARL_START
/MRSS/D_DEM_PLR,LAT_START
/MRSS/D_DEM_PLR,EARL_END
/MRSS/D_DEM_PLR,LAT_END
/MRSS/D_DEM_PLR,SCHED_FROM
/MRSS/D_DEM_PLR,SCHED_TO
/MRSS/D_DEM_PLR,DURATION
/MRSS/D_DEM_PLR,DURATION_UNIT
/MRSS/D_DEM_PLR,TOTAL_WORK
/MRSS/D_DEM_PLR,TOTAL_WORK_UNIT
/MRSS/D_DEM_PLR,UTIL
/MRSS/D_DEM_PLR,MULT_RES
/MRSS/D_DEM_PLR,STAT_REL
/MRSS/D_DEM_PLR,STRATEGY
/MRSS/D_DEM_PLR,PRE_ASSMT
/MRSS/D_DEM_PLR,IS_CAPACITIVE
/MRSS/D_DEM_PLR,IS_FIXED_DATE
/MRSS/D_DEM_PLR,IS_DESIRED_DATE
/MRSS/D_DEM_PLR,IS_ARRANGE_DATE
/MRSS/D_DEM_PLR,IS_RESOURCE_FIX
/MRSS/D_DEM_PLR,REQ_PROFILE_GUID
/MRSS/D_DEM_PLR,REQ_PROFILE_ID
/MRSS/D_DEM_PLR,PLANT
/MRSS/D_DEM_PLR,ACTIVITY_TYPE
/MRSS/D_DEM_PLR,TIME_RULE_ID
/MRSS/D_DEM_PLR,TIME_RULE_TYPE
/MRSS/D_DEM_PLR,RESTR_START_TYPE
/MRSS/D_DEM_PLR,RESTR_END_TYPE
/MRSS/D_DEM_PLR,RESTRICT_START
/MRSS/D_DEM_PLR,RESTRICT_END
/MRSS/D_DEM_PLR,TEAM_PLANNING
/MRSS/D_DEM_PLR,FORCE_SINGLE_RES
/MRSS/D_DEM_PLR,SPARE_PARTS_REQ
/MRSS/D_DEM_PLR,SERVICE_AREA
/MRSS/D_DEM_PLR,MULT_SLOTS
/MRSS/D_DEM_PLR,CONFIDENTIAL
/MRSS/D_DEM_PLR,PREP_PER_DAY
/MRSS/D_DEM_PLR,PREP_DUR_UNIT
/MRSS/D_DEM_PLR,WRAP_UP_PER_DAY
/MRSS/D_DEM_PLR,WRAP_UP_DUR_UNIT
/MRSS/D_DEM_PLR,TRAVEL_PER_DAY
/MRSS/D_DEM_PLR,TRAVEL_DUR_UNIT
/MRSS/D_DEM_PLR,MOB_PER_DAY
/MRSS/D_DEM_PLR,MOB_DUR_UNIT
/MRSS/D_DEM_PLR,DEMOB_PER_DAY
/MRSS/D_DEM_PLR,DEMOB_DUR_UNIT
/MRSS/D_DEM_PLR,TRATIME_PER_DAY
/MRSS/D_DEM_PLR,TRV_DUR_UNIT
/MRSS/D_DEM_PLR,PLANNING_STATUS
/MRSS/D_DEM_PLR,ASSIGNMENT_COUNT
/MRSS/D_DEM_PLR,REMAINING_DUR
/MRSS/D_DEM_PLR,REMAIN_DUR_UNIT
/MRSS/D_DEM_PLR,TIME_ZONE
/MRSS/D_RES_TA,MANDT
/MRSS/D_RES_TA,TIMESPEC_KEY
/MRSS/D_RES_TA,BP_ID
/MRSS/D_RES_TA,BEG_TSTMP
/MRSS/D_RES_TA,END_TSTMP
/MRSS/D_RES_TA,CAPACITY
/MRSS/D_RES_TA,TIMESPEC_TYPE
/MRSS/D_RES_TA,PRIORITY
/MRSS/D_RES_TA,DESCRIPTION
/MRSS/D_RES_TA,IS_AVAILABLE
/MRSS/D_RES_TA,IS_SIMPLE
/MRSS/D_RES_TA,CREATED_BY
/MRSS/D_RES_TA,CREATED_AT
/MRSS/D_RES_TA,CHANGED_BY
/MRSS/D_RES_TA,CHANGED_AT
/MRSS/D_RES_TA,ONCALL_TYPE
/MRSS/D_RES_TA,AWTYP
/MRSS/D_RES_TA,LOGSYS
/MRSS/D_TA_INT,MANDT
/MRSS/D_TA_INT,OBJECT_GUID
/MRSS/D_TA_INT,TIMESPEC_KEY
/MRSS/D_TA_INT,BEG_TSTMP
/MRSS/D_TA_INT,END_TSTMP
/MRSS/D_TA_INT,BEG_ALLOWED
/MRSS/D_TA_INT,END_ALLOWED
AFRU,MANDT
AFRU,RUECK
AFRU,RMZHL
AFRU,ERSDA
AFRU,ERNAM
AFRU,LAEDA
AFRU,AENAM
AFRU,BUDAT
AFRU,ARBID
AFRU,WERKS
AFRU,LTXA1
AFRU,TXTSP
AFRU,ISERH
AFRU,ZEIER
AFRU,ILE01
AFRU,ISM01
AFRU,ILE02
AFRU,ISM02
AFRU,ILE03
AFRU,ISM03
AFRU,ILE04
AFRU,ISM04
AFRU,ILE05
AFRU,ISM05
AFRU,ILE06
AFRU,ISM06
AFRU,ABARB
AFRU,ISMNW
AFRU,ISMNE
AFRU,LEARR
AFRU,IDAUR
AFRU,IDAUE
AFRU,ZCODE
AFRU,LOART
AFRU,QUALF
AFRU,ANZMA
AFRU,LOGRP
AFRU,GMNGA
AFRU,LMNGA
AFRU,XMNGA
AFRU,GMEIN
AFRU,MEINH
AFRU,GRUND
AFRU,PERNR
AFRU,ISDD
AFRU,ISDZ
AFRU,IERD
AFRU,IERZ
AFRU,ISBD
AFRU,ISBZ
AFRU,IEBD
AFRU,IEBZ
AFRU,ISAD
AFRU,ISAZ
AFRU,IEDD
AFRU,IEDZ
AFRU,PEDD
AFRU,PEDZ
AFRU,WABLNR
AFRU,WEBLNR
AFRU,AUERU
AFRU,AUSOR
AFRU,STNDR
AFRU,MANUR
AFRU,MEILR
AFRU,AUFPL
AFRU,APLZL
AFRU,AUFNR
AFRU,APLFL
AFRU,VORNR
AFRU,SUMNR
AFRU,OFM01
AFRU,OFE01
AFRU,LEK01
AFRU,OFM02
AFRU,OFE02
AFRU,LEK02
AFRU,OFM03
AFRU,OFE03
AFRU,LEK03
AFRU,OFM04
AFRU,OFE04
AFRU,LEK04
AFRU,OFM05
AFRU,OFE05
AFRU,LEK05
AFRU,OFM06
AFRU,OFE06
AFRU,LEK06
AFRU,OFMNW
AFRU,OFMNE
AFRU,LEKNW
AFRU,ODAUR
AFRU,ODAUE
AFRU,STOKZ
AFRU,STZHL
AFRU,SMENG
AFRU,RUECK_MST
AFRU,RMZHL_MST
AFRU,PDSNR
AFRU,KAPID
AFRU,SPLIT
AFRU,ZAUSW
AFRU,ORIND
AFRU,ORIGF
AFRU,CANUM
AFRU,BELNR_IST
AFRU,BELNR_UMB
AFRU,RMNGA
AFRU,CATSBELNR
AFRU,SATZA
AFRU,ERZET
AFRU,CATSPRICE
AFRU,CATSTCURR
AFRU,CATSPEINH
AFRU,BEMOT
AFRU,IPRZ1
AFRU,IPRE1
AFRU,IPRK1
AFRU,EXNAM
AFRU,EXERD
AFRU,EXERZ
AFRU,PRZ01
AFRU,OPRZ1
AFRU,OPRE1
AFRU,SKOKRS
AFRU,SKOSTL
AFRU,NODAT
AFRU,ISMNU
AFRU,OFMNU
AFRU,PACKNO
AFRU,EXTID
AFRU,SCHGRUP
AFRU,KAPTPROG
AFRU,ZZNOTIF
AFRU,OBMAT
AFRU,OBCHA
AFRU,LICHA
AFRU,MYEAR
AFRU,ME_SFCID
AFRU,ME_2ND_CONF_QTY
AFRU,ROLE_ID
AFRU,UCMAT
AFRU,UCCHA
AFRU,WTY_IND
CRHD,MANDT
CRHD,OBJTY
CRHD,OBJID
CRHD,BEGDA
CRHD,ENDDA
CRHD,AEDAT_GRND
CRHD,AENAM_GRND
CRHD,AEDAT_VORA
CRHD,AENAM_VORA
CRHD,AEDAT_TERM
CRHD,AENAM_TERM
CRHD,AEDAT_TECH
CRHD,AENAM_TECH
CRHD,ARBPL
CRHD,WERKS
CRHD,VERWE
CRHD,LVORM
CRHD,PAR01
CRHD,PAR02
CRHD,PAR03
CRHD,PAR04
CRHD,PAR05
CRHD,PAR06
CRHD,PARU1
CRHD,PARU2
CRHD,PARU3
CRHD,PARU4
CRHD,PARU5
CRHD,PARU6
CRHD,PARV1
CRHD,PARV2
CRHD,PARV3
CRHD,PARV4
CRHD,PARV5
CRHD,PARV6
CRHD,PLANV
CRHD,STAND
CRHD,VERAN
CRHD,VGWTS
CRHD,VGM01
CRHD,VGM02
CRHD,VGM03
CRHD,VGM04
CRHD,VGM05
CRHD,VGM06
CRHD,XDEFA
CRHD,XKOST
CRHD,XSPRR
CRHD,XTERM
CRHD,ZGR01
CRHD,ZGR02
CRHD,ZGR03
CRHD,ZGR04
CRHD,ZGR05
CRHD,ZGR06
CRHD,KTSCH
CRHD,LOANZ
CRHD,LOART
CRHD,LOGRP
CRHD,QUALF
CRHD,RASCH
CRHD,STEUS
CRHD,VGE01
CRHD,VGE02
CRHD,VGE03
CRHD,VGE04
CRHD,VGE05
CRHD,VGE06
CRHD,KTSCH_REF
CRHD,LOART_REF
CRHD,LOANZ_REF
CRHD,LOGRP_REF
CRHD,QUALF_REF
CRHD,RASCH_REF
CRHD,STEUS_REF
CRHD,FORT1
CRHD,FORT2
CRHD,FORT3
CRHD,KAPID
CRHD,ORTGR
CRHD,ZEIWN
CRHD,ZWNOR
CRHD,ZEIWM
CRHD,ZWMIN
CRHD,FORMR
CRHD,MATYP
CRHD,CPLGR
CRHD,SORTB
CRHD,MTRVP
CRHD,MTMVP
CRHD,MTPVP
CRHD,RSANZ
CRHD,PDEST
CRHD,HROID
CRHD,FORTN
CRHD,ZGR01_REF
CRHD,ZGR02_REF
CRHD,ZGR03_REF
CRHD,ZGR04_REF
CRHD,ZGR05_REF
CRHD,ZGR06_REF
CRHD,STEUS_C
CRHD,STEUS_I
CRHD,STEUS_N
CRHD,STEUS_Q
CRHD,RUZUS
CRHD,RSANZ_REF
CRHD,HR
CRHD,PRVBE
CRHD,SUBSYS
CRHD,BDEGR
CRHD,RGEKZ
CRHD,HRTYP
CRHD,SLWID
CRHD,LIFNR
CRHD,SLWID_REF
CRHD,LIFNR_REF
CRHD,VGARB
CRHD,VGDIM
CRHD,HRPLVAR
CRHD,VGDAU
CRHD,STOBJ
CRHD,RESGR
CRHD,LGORT_RES
CRHD,MIXMAT
CRHD,ISTBED_KZ
CRHD,PPSKZ
CRHD,SRTYPE
CRHD,SNTYPE
HRP1001,MANDT
HRP1001,OTYPE
HRP1001,OBJID
HRP1001,PLVAR
HRP1001,RSIGN
HRP1001,RELAT
HRP1001,ISTAT
HRP1001,PRIOX
HRP1001,BEGDA
HRP1001,ENDDA
HRP1001,VARYF
HRP1001,SEQNR
HRP1001,INFTY
HRP1001,OTJID
HRP1001,SUBTY
HRP1001,AEDTM
HRP1001,UNAME
HRP1001,REASN
HRP1001,HISTO
HRP1001,ITXNR
HRP1001,SCLAS
HRP1001,SOBID
HRP1001,PROZT
HRP1001,ADATANR
/MRSS/D_ASGN_INF,MANDT
/MRSS/D_ASGN_INF,ASSIGNMENT_KEY
/MRSS/D_ASGN_INF,ASS_PROB
/MRSS/D_ASGN_INF,NO_TRAVEL_COST
/MRSS/D_ASGN_INF,MOBILE_INDICATOR
/MRSS/D_ASGN_INF,ASS_SUPERVISOR
/MRSS/D_ASGN_INF,RES_UTIL_RAT
/MRSS/D_ASGN_INF,RES_UTIL_RAT_ORG
/MRSS/D_ASGN_INF,TIME_RULE_ID
/MRSS/D_ASGN_INF,IS_CHILD
/MRSS/D_ASGN_INF,SETTLEMENT_TYPE
/MRSS/D_ASGN_INF,SPLIT_NUMBER
/MRSS/D_ASGN_INF,ASSIGNMENT_TYPE
/MRSS/D_ASGN_INF,TRAVEL_TIME_MODE
/MRSS/D_ASGN_INF,TRV_DISPLAY_TO
/MRSS/D_ASGN_INF,TRV_DISPLAY_FROM
/MRSS/D_ASGN_INF,IS_RES_FIXED
/MRSS/D_ASGN_INF,IS_DATE_FIXED
/MRSS/D_ASGN_INF,MULT_SLOTS
/MRSS/D_ASGN_INF,ASG_FOLLOWS_DEM
/MRSS/D_ASGN_INF,DUMMY
/MRSS/D_BAS_ASG,MANDT
/MRSS/D_BAS_ASG,GUID
/MRSS/D_BAS_ASG,ASSIGNMENT_KEY
/MRSS/D_BAS_ASG,DEMAND_KEY
/MRSS/D_BAS_ASG,RESOURCE_KEY
/MRSS/D_BAS_ASG,BEG_TSTMP
/MRSS/D_BAS_ASG,END_TSTMP
/MRSS/D_BAS_ASG,DURATION
/MRSS/D_BAS_ASG,REMAINING_DUR
/MRSS/D_BAS_ASG,PARENT_KEY
/MRSS/D_BAS_ASG,ROOT_KEY
/MRSS/D_BAS_ASG,BOOKING_TYPE
/MRSS/D_BAS_ASG,CONCRETE
/MRSS/D_BAS_ASG,WTIME_BASED
/MRSS/D_BAS_ASG,RULE_BASED
/MRSS/D_BAS_ASG,PLANNING_TYPE
/MRSS/D_BAS_ASG,PLANNING_UNIT
/MRSS/D_BAS_ASG,APPL_STATUS
/MRSS/D_BAS_ASG,CREATED_BY
/MRSS/D_BAS_ASG,CREATED_AWTYP
/MRSS/D_BAS_ASG,CREATED_LOGSYS
/MRSS/D_BAS_ASG,CREATED
/MRSS/D_BAS_ASG,CHANGED_BY
/MRSS/D_BAS_ASG,CHANGED
/MRSS/D_BAS_ASG,CHANGED_AWTYP
/MRSS/D_BAS_ASG,CHANGED_LOGSYS
/MRSS/D_BAS_ASG,DESCRIPTION
/MRSS/D_BAS_ASG,RES_UTIL_RATIO
/MRSS/D_BAS_ASG,RES_UTIL_ORIGIN
/MRSS/D_BAS_ASG,RES_TYPE
/MRSS/D_BAS_RES,MANDT
/MRSS/D_BAS_RES,GUID
/MRSS/D_BAS_RES,RESOURCE_GUID
/MRSS/D_BAS_RES,RESOURCE_KEY
/MRSS/D_BAS_RES,RESOURCE_TYPE
/MRSS/D_BAS_RES,DESCRIPTION
/MRSS/D_BAS_RES,AWTYP
/MRSS/D_BAS_RES,LOGSYS
/MRSS/D_BAS_RES,CREATED_AT
/MRSS/D_BAS_RES,CHANGED_AT
/MRSS/D_BAS_RES,CREATED_BY
/MRSS/D_BAS_RES,CHANGED_BY
/MRSS/D_BAS_RES,SOURCE_TYPE
/MRSS/D_BAS_RES,HIRING_DATE
/MRSS/D_BAS_RES,LEAVING_DATE
/MRSS/D_BAS_RES,CONFIDENTIAL
/MRSS/D_DEM_ADM,CLIENT
/MRSS/D_DEM_ADM,GUID
/MRSS/D_DEM_ADM,PARENT
/MRSS/D_DEM_ADM,HEADER
/MRSS/D_DEM_ADM,DEM_TYPE_I
/MRSS/D_DEM_ADM,ID
/MRSS/D_DEM_ADM,SUBID
/MRSS/D_DEM_ADM,DESCRIPTION
/MRSS/D_DEM_ADM,DISPO_FLG
/MRSS/D_DEM_ADM,CAPA_FLG
/MRSS/D_DEM_ADM,STAT_COMPL
/MRSS/D_DEM_ADM,STAT_COMPL_FINAL
/MRSS/D_DEM_ADM,IS_COPY_FROM
/MRSS/D_DEM_ADM,IS_SPLIT_FROM
/MRSS/D_DEM_ADM,ORIG_ITEM_TYPE
/MRSS/D_DEM_ADM,HAS_SUCCESSOR
/MRSS/D_DEM_ADM,DEMAND_ORIGIN
/MRSS/D_DEM_ADM,WORKCENTER_ID
/MRSS/D_DEM_ADM,WORKCENTER_TYPE
/MRSS/D_DEM_ADM,WORKCENTER_PLANT
/MRSS/D_DEM_ADM,WORKCENTER_GUID
/MRSS/D_DEM_ADM,ORGUNIT_GUID
/MRSS/D_DEM_ADM,CREATED_BY
/MRSS/D_DEM_ADM,CREATED_AT
/MRSS/D_DEM_ADM,CHANGED_BY
/MRSS/D_DEM_ADM,CHANGED_AT
/MRSS/D_DEM_ADM,LOGICAL_ND_GUID
/MRSS/D_DEM_H,CLIENT
/MRSS/D_DEM_H,GUID
/MRSS/D_DEM_H,HEADER
/MRSS/D_DEM_H,PARENT
/MRSS/D_DEM_H,DEM_TYPE
/MRSS/D_DEM_H,ID
/MRSS/D_DEM_H,DESCRIPTION
/MRSS/D_DEM_H,BASIC_START
/MRSS/D_DEM_H,BASIC_END
/MRSS/D_DEM_H,SCHED_START
/MRSS/D_DEM_H,SCHED_END
/MRSS/D_DEM_H,ACTUAL_START
/MRSS/D_DEM_H,ACTUAL_END
/MRSS/D_DEM_H,PLVAR
/MRSS/D_DEM_H,OTYPE
/MRSS/D_DEM_H,OBJID
/MRSS/D_DEM_H,STAT_ERR
/MRSS/D_DEM_H,STAT_COMPL
/MRSS/D_DEM_H,PROBABILITY
/MRSS/D_DEM_H,ORIG_ORDER_TYPE
/MRSS/D_DEM_H,PLANT
/MRSS/D_DEM_H,ACTIVITY_TYPE
/MRSS/D_DEM_H,CREATED_BY
/MRSS/D_DEM_H,CREATED_AT
/MRSS/D_DEM_H,CHANGED_BY
/MRSS/D_DEM_H,CHANGED_AT
/MRSS/D_DEM_H,WORKCENTER_ID
/MRSS/D_DEM_H,WORKCENTER_TYPE
/MRSS/D_DEM_H,WORKCENTER_PLANT
/MRSS/D_DEM_H,SCHEDULING_TYPE
/MRSS/D_DEM_H,PLANNING_STATUS
/MRSS/D_DEM_INFO,CLIENT
/MRSS/D_DEM_INFO,GUID
/MRSS/D_DEM_INFO,PARTNER_NO
/MRSS/D_DEM_INFO,PRODUCT
/MRSS/D_DEM_INFO,KUNNR
/MRSS/D_DEM_INFO,PROBABILITY
/MRSS/D_DEM_INFO,SUPERVISOR
/MRSS/D_DEM_INFO,SUPERVISOR_NO
/MRSS/D_DEM_INFO,FOUND_RESOURCES
/MRSS/D_DEM_INFO,AUTOMATIC_ASGN
/MRSS/D_DEM_INFO,SCHED_INDICATOR
/MRSS/D_DEM_INFO,SALES_ORG
/MRSS/D_DEM_INFO,REQUESTER_EMAIL
/MRSS/D_DEM_INFO,REQUESTER_UNAME
/MRSS/D_DEM_INFO,REQUESTER_FNAME
/MRSS/D_DEM_INFO,REQUESTER_TLNUM
/MRSS/D_DEM_INFO,DURATN_SRC
/MRSS/D_DEM_INFO,DURATN_SRC_UNIT
/MRSS/D_DEM_INFO,TIME_CALC_CAPA
/MRSS/D_DEM_INFO,STATUS_GRP_ID
/MRSS/D_DEM_INFO,REF_GUID_H
/MRSS/D_DEM_INFO,REF_GUID_I
/MRSS/D_DEM_INFO,REF_EXT_ID
/MRSS/D_DEM_INFO,ACTIVITY_TYPE
/MRSS/D_DEM_INFO,DUMMY
/MRSS/D_DEM_INFO,ZZKTEXT
/MRSS/D_DEM_INFO,ZZTPLNR
/MRSS/D_DEM_INFO,ZZEQUNR
/MRSS/D_DEM_INFO,ZZCONDITION
/MRSS/D_DEM_INFO,ZZGSTRP
/MRSS/D_DEM_INFO,ZZGLTRP
/MRSS/D_DEM_INFO,ZZGSTRS
/MRSS/D_DEM_INFO,ZZGLTRS
/MRSS/D_DEM_INFO,ZZSTTXT
/MRSS/D_DEM_INFO,ZZASTTX
/MRSS/D_DEM_INFO,ZZPM_SETTLTYPE
/MRSS/D_DEM_INFO,ZZ_RESP_PER
/MRSS/D_DEM_INFO,ZZ_INSPECT_PER
/MRSS/D_DEM_INFO,ZZ_CREATED_BY
/MRSS/D_DEM_INFO,ZZERDAT
/MRSS/D_DEM_INFO,ZZWERKS
/MRSS/D_DEM_INFO,ZZILART
/MRSS/D_DEM_INFO,ZZREVNR
/MRSS/D_DEM_INFO,ZZKOSTV
/MRSS/D_DEM_INFO,ZZSTEUS
/MRSS/D_DEM_INFO,ZZARBEI
/MRSS/D_DEM_INFO,ZZARBEH
/MRSS/D_DEM_INFO,ZZISDD
/MRSS/D_DEM_INFO,ZZISDZ
/MRSS/D_DEM_INFO,ZZIEDD
/MRSS/D_DEM_INFO,ZZIEDZ
